dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,11.254662,0.685520,11.383916,4.928102,1.066689,0.000000,0.036765
0.020000,11.353372,0.689137,11.482691,4.949436,1.066689,-0.000000,0.036505
0.020000,11.452509,0.692745,11.581893,4.970770,1.066689,0.000000,0.036247
0.020000,11.552073,0.696343,11.681522,4.992103,1.066689,0.000000,0.035993
0.020000,11.652065,0.699931,11.781577,5.013437,1.066689,0.000000,0.035741
0.020000,11.752483,0.703509,11.882059,5.034771,1.066689,0.000000,0.035492
0.020000,11.853328,0.707077,11.982968,5.056105,1.066689,-0.000000,0.035247
0.020000,11.954601,0.710636,12.084303,5.077438,1.066689,0.000000,0.035004
0.020000,12.056301,0.714185,12.186066,5.098772,1.066689,0.000000,0.034765
0.020000,12.158428,0.717725,12.288254,5.120106,1.066689,-0.000000,0.034529
0.020000,12.260983,0.721255,12.390870,5.141440,1.066689,0.000000,0.034296
0.020000,12.363965,0.724777,12.493912,5.162774,1.066689,-0.000000,0.034066
0.020000,12.467374,0.728289,12.597381,5.184107,1.066689,0.000000,0.033839
0.020000,12.571211,0.731792,12.701276,5.205441,1.066689,0.000000,0.033616
0.020000,12.675474,0.735287,12.805598,5.226775,1.066689,-0.000000,0.033396
0.020000,12.780165,0.738773,12.910347,5.248109,1.066689,0.000000,0.033179
0.020000,12.885284,0.742251,13.015523,5.269442,1.066689,0.000000,0.032966
0.020000,12.990829,0.745721,13.121125,5.290776,1.066689,0.000000,0.032757
0.020000,13.096802,0.749182,13.227154,5.312110,1.066689,0.000000,0.032551
0.020000,13.203202,0.752636,13.333609,5.333444,1.066689,-0.000000,0.032349
0.020000,13.310029,0.756082,13.440491,5.354777,1.066689,0.000000,0.032150
0.020000,13.417282,0.759521,13.547800,5.376111,1.066689,0.000000,0.031955
0.020000,13.524963,0.762953,13.655536,5.397445,1.066689,-0.000000,0.031764
0.020000,13.633071,0.766378,13.763698,5.418779,1.066689,0.000000,0.031577
0.020000,13.741606,0.769796,13.872287,5.440113,1.066689,-0.000000,0.031393
0.020000,13.850568,0.773208,13.981303,5.461446,1.066689,0.000000,0.031214
0.020000,13.959957,0.776614,14.090745,5.482780,1.066689,0.000000,0.031038
0.020000,14.069774,0.780014,14.200614,5.504114,1.066689,-0.000000,0.030866
0.020000,14.180017,0.783409,14.310909,5.525448,1.066689,0.000000,0.030699
0.020000,14.290688,0.786798,14.421632,5.546781,1.066689,0.000000,0.030535
0.020000,14.401785,0.790183,14.532781,5.568115,1.066689,0.000000,0.030376
0.020000,14.513309,0.793563,14.644356,5.589449,1.066689,0.000000,0.030220
0.020000,14.625261,0.796938,14.756359,5.610783,1.066689,-0.000000,0.030069
0.020000,14.737640,0.800310,14.868788,5.632117,1.066689,0.000000,0.029923
0.020000,14.850445,0.803679,14.981643,5.653450,1.066689,0.000000,0.029781
0.020000,14.963677,0.807044,15.094926,5.674784,1.066689,-0.000000,0.029643
0.020000,15.077337,0.810406,15.208635,5.696118,1.066689,0.000000,0.029509
0.020000,15.191423,0.813767,15.322770,5.717452,1.066689,-0.000000,0.029380
0.020000,15.305937,0.817125,15.437333,5.738785,1.066689,0.000000,0.029256
0.020000,15.420877,0.820482,15.552322,5.760119,1.066689,0.000000,0.029136
0.020000,15.536243,0.823837,15.667738,5.781453,1.066689,-0.000000,0.029021
0.020000,15.652037,0.827192,15.783580,5.802787,1.066689,0.000000,0.028911
0.020000,15.768258,0.830547,15.899849,5.824121,1.066689,0.000000,0.028805
0.020000,15.884905,0.833902,16.016545,5.845454,1.066689,0.000000,0.028704
0.020000,16.001979,0.837258,16.133667,5.866788,1.066689,0.000000,0.028608
0.020000,16.119481,0.840615,16.251216,5.888122,1.066689,-0.000000,0.028517
0.020000,16.237409,0.843973,16.369192,5.909456,1.066689,0.000000,0.028431
0.020000,16.355763,0.847334,16.487595,5.930789,1.066689,0.000000,0.028350
0.020000,16.474545,0.850698,16.606424,5.952123,1.066689,-0.000000,0.028274
0.020000,16.593753,0.854065,16.725679,5.973457,1.066689,0.000000,0.028203
0.020000,16.713388,0.857436,16.845362,5.994791,1.066689,0.000000,0.028138
0.020000,16.833450,0.860812,16.965471,6.016125,1.066689,0.000000,0.028077
0.020000,16.953939,0.864192,17.086007,6.037458,1.066689,0.000000,0.028022
0.020000,17.074854,0.867579,17.206969,6.058792,1.066689,-0.000000,0.027973
0.020000,17.196196,0.870971,17.328359,6.080126,1.066689,0.000000,0.027929
0.020000,17.317964,0.874370,17.450174,6.101460,1.066689,0.000000,0.027890
0.020000,17.440159,0.877777,17.572417,6.122793,1.066689,0.000000,0.027857
0.020000,17.562781,0.881192,17.695086,6.144127,1.066689,0.000000,0.027829
0.020000,17.685829,0.884616,17.818182,6.165461,1.066689,-0.000000,0.027807
0.020000,17.809304,0.888049,17.941705,6.186795,1.066689,0.000000,0.027791
0.020000,17.933206,0.891493,18.065654,6.208128,1.066689,0.000000,0.027781
0.020000,18.057534,0.894947,18.190030,6.229462,1.066689,-0.000000,0.027776
0.020000,18.182288,0.898413,18.314832,6.250796,1.066689,0.000000,0.027777
0.020000,18.307469,0.901892,18.440062,6.272130,1.066689,0.000000,0.027785
0.020000,18.433077,0.905383,18.565718,6.293464,1.066689,0.000000,0.027798
0.020000,18.559111,0.908889,18.691800,6.314797,1.066689,0.000000,0.027817
0.020000,18.685571,0.912409,18.818309,6.336131,1.066689,-0.000000,0.027843
0.020000,18.812458,0.915945,18.945245,6.357465,1.066689,0.000000,0.027875
0.020000,18.939771,0.919497,19.072608,6.378799,1.066689,0.000000,0.027913
0.020000,19.067510,0.923066,19.200397,6.400132,1.066689,0.000000,0.027957
0.020000,19.195676,0.926654,19.328613,6.421466,1.066689,0.000000,0.028008
0.020000,19.324268,0.930260,19.457256,6.442800,1.066689,-0.000000,0.028065
0.020000,19.453074,0.933880,19.586112,6.442800,0.000000,-53.334437,0.028129
0.020000,19.581879,0.937508,19.714968,6.442800,0.000000,0.000000,0.028199
0.020000,19.710684,0.941146,19.843824,6.442800,0.000000,0.000000,0.028275
0.020000,19.839488,0.944794,19.972680,6.442800,0.000000,0.000000,0.028358
0.020000,19.968292,0.948454,20.101536,6.442800,0.000000,0.000000,0.028447
0.020000,20.097095,0.952125,20.230392,6.442800,0.000000,0.000000,0.028542
0.020000,20.225899,0.955809,20.359248,6.442800,0.000000,0.000000,0.028644
0.020000,20.354702,0.959506,20.488104,6.442800,0.000000,0.000000,0.028752
0.020000,20.483505,0.963217,20.616960,6.442800,0.000000,0.000000,0.028866
0.020000,20.612307,0.966944,20.745816,6.442800,0.000000,0.000000,0.028987
0.020000,20.741108,0.970687,20.874672,6.442800,0.000000,0.000000,0.029114
0.020000,20.869909,0.974446,21.003528,6.442800,0.000000,0.000000,0.029247
0.020000,20.998710,0.978224,21.132384,6.442800,0.000000,0.000000,0.029387
0.020000,21.127511,0.982019,21.261240,6.442800,0.000000,0.000000,0.029534
0.020000,21.256311,0.985834,21.390096,6.442800,0.000000,0.000000,0.029686
0.020000,21.385109,0.989669,21.518952,6.442800,0.000000,0.000000,0.029845
0.020000,21.513907,0.993524,21.647808,6.442800,0.000000,0.000000,0.030011
0.020000,21.642705,0.997402,21.776664,6.442800,0.000000,0.000000,0.030182
0.020000,21.771502,1.001302,21.905520,6.442800,0.000000,0.000000,0.030361
0.020000,21.900299,1.005225,22.034376,6.442800,0.000000,0.000000,0.030545
0.020000,22.029095,1.009173,22.163232,6.442800,0.000000,0.000000,0.030737
0.020000,22.157889,1.013146,22.292088,6.442800,0.000000,0.000000,0.030934
0.020000,22.286683,1.017144,22.420944,6.442800,0.000000,0.000000,0.031138
0.020000,22.415476,1.021169,22.549800,6.442800,0.000000,0.000000,0.031349
0.020000,22.544268,1.025222,22.678656,6.442800,0.000000,0.000000,0.031566
0.020000,22.673060,1.029303,22.807512,6.442800,0.000000,0.000000,0.031789
0.020000,22.801851,1.033413,22.936368,6.442800,0.000000,0.000000,0.032019
0.020000,22.930641,1.037554,23.065224,6.442800,0.000000,0.000000,0.032255
